date,time,CD,CM,CU,PREC,RH2m,SNOW,ST,SWD,SWDtop,TT2M,WS100m,WS10m,consumption,generation
6/10/19,12:15,0.33,0.02,1,0.04,44.39,0,27.09,514.01,1165.57,23.78,4.98,2.91,0.097490799,0.313493213
6/10/19,12:30,0.79,0.69,1,0.03,47.34,0,24.89,210.56,1159.29,22.86,5.11,2.88,0.108990665,0.558713742
6/10/19,12:45,1,0.7,1,0.05,49.95,0,22.88,65.26,1151.15,21.83,5.09,2.82,0.126256268,0.550620208
6/10/19,13:00,1,0.13,1,0.02,51.07,0,22.06,58.34,1141.39,21.22,5.29,2.9,0.114624001,0.202926995
6/10/19,13:15,0.84,0.02,1,0.02,50.65,0,23.45,251.09,1120.76,21.35,3.65,2.32,0.116177333,0.499225677
6/10/19,13:30,0.62,0.02,1,0.01,48.34,0,24.64,346.89,1102.95,21.84,3.1,2.11,0.095036935,0.526813644
6/10/19,13:45,0.37,0.08,1,0.01,45.49,0,25.79,421.98,1083.7,22.52,2.79,1.8,0.100703467,0.167207736
6/10/19,14:00,0.1,0.18,1,0.01,44.33,0,26.56,478.95,1063.21,22.83,2.03,1.36,0.123159997,0.162381103
6/10/19,14:15,0,0.33,1,0.02,43.96,0,26.47,446.84,1026.72,22.91,2.21,1.47,0.136352665,0.076249386
6/10/19,14:30,0.19,0.41,1,0.01,43.84,0,26.2,380.72,998.59,22.97,2.6,1.63,0.101390002,0.169050293
6/10/19,14:45,0.22,0.64,1,0.02,44.26,0,25.82,342.72,969.55,22.91,3.62,2.11,0.124954001,0.209192582
6/10/19,15:00,0.11,1,1,0.01,45.83,0,25.28,329.31,939.72,22.31,3.09,1.87,0.116403067,0.213409853
6/10/19,15:15,0.96,0.55,1,0.01,48.04,0,23.54,116.94,889.87,21.35,1.09,0.73,0.10406867,0.076366751
6/10/19,15:30,0.33,0.52,1,0.01,48.21,0,25.18,229.48,853.33,21.23,0.21,0.09,0.105664933,0.017129453
6/10/19,15:45,0.08,0.68,1,0.02,46.91,0,25.02,219.08,816.47,21.64,0.4,0.24,0.087256534,0.002571706
6/10/19,16:00,0.16,1,1,0.01,47.47,0,22.6,101.13,779.35,21.42,1.12,0.8,0.107672801,0.016674605
6/10/19,16:15,1,1,1,0.02,48.39,0,21.6,14.44,719.52,21.17,3.83,2.07,0.059765466,0.013398303
6/10/19,16:30,0.46,1,1,0.02,52.28,0,20.97,49.45,677.06,20.39,7.71,3.62,0.114467199,0.011325049
6/10/19,16:45,0.48,1,1,0.02,58.4,0,20.09,53.85,634.91,19.38,7.11,3.29,0.065222667,0.016076969
6/10/19,17:00,1,1,1,0.02,61.64,0,19.51,31.48,593.01,18.91,4.23,2.01,0.083805333,0.072319923
6/10/19,17:15,0.09,1,1,0.03,64.33,0,19.06,31.19,527.29,18.58,3.16,1.55,0.074349333,0.045603783
6/10/19,17:30,0.71,1,1,0.06,67.57,0,18.71,21.64,481.81,18.28,6.1,2.68,0.058632534,0.021919134
6/10/19,17:45,0.84,1,1,0.39,84.15,0,17.16,22.28,437.22,16.37,9.38,4.18,0.061737335,0.01639123
6/10/19,18:00,0.54,1,1,0.33,93.11,0,15.95,31.84,393.41,15.16,8.94,3.91,0.055922267,0.013876792
6/10/19,18:15,1,1,1,0.21,92.63,0,15.78,6.72,326.27,15.04,7.33,3.17,0.054725334,0.032714971
6/10/19,18:30,0.86,1,1,0.12,93.41,0,15.59,12.92,280.87,14.95,6.12,2.55,0.072176667,0.016161157
6/10/19,18:45,0.41,0.75,1,0.04,93.78,0,15.54,36.79,226.76,14.98,5.1,2.1,0.052370133,0.017261379
6/10/19,19:00,0.41,0.75,1,0,93.13,0,15.6,36.79,226.76,15.09,3.41,1.38,0.062438669,0.022927099
6/10/19,19:15,1,1,1,0,92.99,0,15.35,5.4,130.18,15.08,2.03,0.77,0.062478266,0.003862274
6/10/19,19:30,1,1,1,0,93.21,0,15.03,5.4,130.18,15.05,1.32,0.43,0.064288001,0.002046322
6/10/19,19:45,0.85,0.69,1,0,93.12,0,14.49,1.9,38.19,15.1,0.99,0.52,0.082406797,0.002390801
6/10/19,20:00,0.85,0.69,1,0,93.18,0,14.49,1.9,38.19,14.92,0.76,1.14,0.062817999,0
6/10/19,20:15,0.53,1,1,0,94.38,0,13.72,0,0,14.54,1.63,1.64,0.060373999,0
6/10/19,20:30,0.53,1,1,0,94.99,0,13.76,0,0,14.26,2.4,1.52,0.055371599,0
6/10/19,20:45,0.53,1,1,0.01,95.5,0,13.76,0,0,14.14,2.79,1.43,0.086205199,0
6/10/19,21:00,0.53,1,1,0.01,95.71,0,13.67,0,0,14.06,3.19,1.41,0.058555067,0
6/10/19,21:15,1,1,1,0.34,97.75,0,14,0,0,13.93,5.17,1.51,0.086444933,0
6/10/19,21:30,1,1,1,0.73,99.69,0,14.15,0,0,13.89,6.08,1.51,0.061396935,0
6/10/19,21:45,1,1,1,0.34,98.78,0,14.23,0,0,13.99,5.68,2.22,0.067380265,0
6/10/19,22:00,1,1,1,0.27,98.42,0,14.15,0,0,13.92,6.23,2.76,0.080208133,0
6/10/19,22:15,1,1,1,0.27,98.48,0,13.97,0,0,13.75,5.92,2.6,0.081445334,0
6/10/19,22:30,1,1,1,0.11,97.32,0,13.8,0,0,13.67,6.29,2.84,0.066737335,0
6/10/19,22:45,1,1,1,0,95.14,0,13.62,0,0,13.62,6.5,2.9,0.0878892,0
6/10/19,23:00,1,1,1,0,93.81,0,13.53,0,0,13.58,6.61,2.9,0.063421335,0
6/10/19,23:15,0.02,0,1,0,93.31,0,13.06,0,0,13.39,6.25,2.69,0.079298001,0
6/10/19,23:30,0.02,0,1,0,93.39,0,12.73,0,0,13.22,5.85,2.41,0.064579865,0
6/10/19,23:45,0.02,0,1,0,93.61,0,12.5,0,0,13.08,5.71,2.26,0.061280934,0
6/11/19,0:00,0.02,0,1,0,93.76,0,12.32,0,0,12.96,5.65,2.21,0.062991999,0
6/11/19,0:15,0.17,0,1,0,93.75,0,12.25,0,0,12.87,5.9,2.31,0.064845868,0
6/11/19,0:30,0.07,0,1,0,93.2,0,12.11,0,0,12.77,6.83,2.76,0.075514935,0
6/11/19,0:45,0.02,0,1,0,91.83,0,11.94,0,0,12.66,7.36,3.04,0.060096665,0
6/11/19,1:00,0.02,0,1,0,90.98,0,11.91,0,0,12.53,7.66,3.22,0.06147,0
6/11/19,1:15,0.03,0,1,0,90.67,0,11.86,0,0,12.36,7.8,3.37,0.059642799,0
6/11/19,1:30,0.03,0,1,0,90.24,0,11.65,0,0,12.12,7.41,3.18,0.072562933,0
6/11/19,1:45,0.03,0,1,0,90.17,0,11.44,0,0,11.89,7.23,3.1,0.062875467,0
6/11/19,2:00,0.03,0,1,0,90.24,0,11.25,0,0,11.65,7.26,3.19,0.060259999,0
6/11/19,2:15,0.03,0,0.13,0,90.43,0,10.68,0,0,11.3,7.49,3.24,0.063117333,0
6/11/19,2:30,0.03,0,0.13,0,90.84,0,10.24,0,0,11.01,7.37,3.12,0.059283599,0
6/11/19,2:45,0.03,0,0.13,0,91.75,0,9.94,0,0,10.78,7.04,2.99,0.090313335,0
6/11/19,3:00,0.03,0,0.13,0,92.58,0,9.7,0,0,10.6,6.38,2.73,0.060643868,0
6/11/19,3:15,0.01,0,1,0,93.24,0,9.66,0,0,10.46,6.13,2.55,0.066645335,0
6/11/19,3:30,0.01,0,1,0,93.87,0,9.53,0,0,10.28,6.59,2.59,0.089868669,0
6/11/19,3:45,0.01,0,1,0,94.41,0,9.41,0,0,10.14,6.55,2.51,0.061424668,0.004366313
6/11/19,4:00,0.01,0,1,0,94.94,0,9.29,0,0,10.02,6.15,2.38,0.066097467,0.009450311
6/11/19,4:15,0.11,0.02,1,0,94.98,0,9.49,8.54,79.31,10.02,5.41,2.17,0.111408533,0.022363181
6/11/19,4:30,0.11,0.02,1,0,95,0,9.51,8.54,79.31,9.98,4.99,2.04,0.090076935,0.035392377
6/11/19,4:45,0.09,0.02,1,0,94.83,0,9.58,19.77,123.29,9.97,4.38,1.78,0.101183998,0.046868073
6/11/19,5:00,0.05,0.01,1,0,94.51,0,9.88,40.84,205.75,10.11,3.67,1.53,0.091471334,0.054180405
6/11/19,5:15,0.05,0.01,1,0,94.14,0,10.27,60.83,271.43,10.26,3.25,1.46,0.133506535,0.058429943
6/11/19,5:30,0.05,0.01,1,0,93.72,0,10.44,60.83,271.43,10.34,2.88,1.42,0.141403999,0.148023113
6/11/19,5:45,0.79,0.01,1,0,93.23,0,10.74,51.44,383.31,10.45,2.56,1.29,0.133778667,0.092316042
6/11/19,6:00,0.79,0.01,1,0,92.8,0,10.95,54.83,405.21,10.53,2.21,1.15,0.136768667,0.239531327
6/11/19,6:15,0.65,0.01,1,0,92.06,0,11.57,107.41,472.29,10.74,2.01,1.06,0.176444001,0.254494175
6/11/19,6:30,0.63,0.01,1,0,90.92,0,12.03,128.21,517.65,10.97,2.31,1.24,0.158942663,0.295436914
6/11/19,6:45,0.63,0.04,1,0,89.46,0,12.47,148.07,561.59,11.24,2.8,1.49,0.168734799,0.314895382
6/11/19,7:00,0.65,0.08,1,0,87.65,0,12.95,167.12,604.29,11.55,3.15,1.66,0.177440664,0.347767013
6/11/19,7:15,0.68,0,1,0,85.3,0,13.67,208.37,668.2,11.92,3.26,1.72,0.183425995,0.148083454
6/11/19,7:30,0.63,0.02,1,0,82.86,0,14.4,246.02,710.38,12.31,3.27,1.76,0.170387335,0.400602686
6/11/19,7:45,0.52,0.02,1,0,80.31,0,15.23,295.79,750.71,12.73,3.3,1.83,0.170487731,0.296903041
6/11/19,8:00,0.38,0,1,0,77.76,0,16.18,356.17,789.42,13.18,3.21,1.83,0.191176001,0.283969765
6/11/19,8:15,0.09,0,1,0,75.5,0,17.06,472.08,845.8,13.64,3,1.74,0.164748001,0.269615471
6/11/19,8:30,0.03,0,1,0,73.52,0,17.78,537.44,881.93,14.09,2.75,1.65,0.178524399,0.335064181
6/11/19,8:45,0,0,1,0,71.79,0,18.51,596.94,915.9,14.55,2.52,1.56,0.193614001,0.510817899
6/11/19,9:00,0,0,1,0,69.61,0,19.3,651.3,947.97,15.12,2.43,1.53,0.175836264,0.511660714
6/11/19,9:15,0,0,1,0,66.92,0,19.94,703.6,992.99,15.64,2.58,1.63,0.175461197,0.415125642
6/11/19,9:30,0,0,1,0,63.97,0,20.3,725.43,1020.6,16.04,2.87,1.82,0.197488539,0.527926123
6/11/19,9:45,0,0,1,0,60.89,0,20.67,745.58,1045.9,16.42,3.14,1.98,0.193257995,0.500099679
6/11/19,10:00,0,0,1,0,57.89,0,21.02,764.25,1069.16,16.77,3.34,2.1,0.170819333,0.580962723
6/11/19,10:15,0,0,1,0,54.94,0,21.35,791.54,1099.74,17.06,3.48,2.19,0.166889201,0.550715353
6/11/19,10:30,0.01,0,1,0,52.29,0,21.65,806.76,1116.96,17.31,3.5,2.22,0.177696135,0.351496694
6/11/19,10:45,0,0,1,0,50.42,0,21.95,818.24,1131.85,17.54,3.37,2.16,0.193482669,0.241519402
6/11/19,11:00,0,0,1,0,49.28,0,22.24,826.46,1144.72,17.76,3.25,2.11,0.164046,0.339610805
6/11/19,11:15,0,0,1,0,48.6,0,22.45,822.72,1158.78,17.97,3.25,2.12,0.182632267,0.616441546
6/11/19,11:30,0,0,1,0,48.09,0,22.63,822.71,1164.42,18.17,3.34,2.17,0.191756405,0.233071139
6/11/19,11:45,0,0,1,0,47.49,0,22.76,818.3,1167.91,18.34,3.43,2.22,0.185516267,0.339832359
6/11/19,12:00,0.01,0,1,0,46.87,0,22.81,810.05,1169.5,18.39,3.4,2.22,0.189272135,0.268057903
6/11/19,12:15,0.04,0,1,0,46.26,0,22.72,779.12,1166.08,18.33,3.19,2.12,0.16752534,0.400638483
6/11/19,12:30,0.03,0,1,0,45.44,0,22.64,759.85,1159.77,18.3,3.08,2.07,0.229540675,0.26545527
6/11/19,12:45,0.02,0.02,1,0,44.29,0,22.63,738,1151.6,18.38,3.2,2.12,0.185305469,0.227081449
6/11/19,13:00,0,0.07,1,0,43.1,0,22.66,713.89,1141.81,18.51,3.36,2.17,0.197864665,0.197288233
6/11/19,13:15,0,0.03,1,0,42.14,0,22.46,626.93,1121.14,18.61,3.55,2.25,0.195046669,0.156854429
6/11/19,13:30,0.13,0.2,1,0,41.42,0,22.29,560.62,1103.31,18.73,3.92,2.38,0.185407998,0.298609479
6/11/19,13:45,0.34,0.53,1,0,41.62,0,21.95,453.65,1084.05,18.64,3.73,2.23,0.190480532,0.56079352
6/11/19,14:00,0.61,1,1,0,42.6,0,21.24,311.1,1063.54,18.38,3.84,2.27,0.204654264,0.340228111
6/11/19,14:15,0.25,1,1,0,43.9,0,20.34,191.86,1027.03,18.04,3.72,2.16,0.188721998,0.162470291
6/11/19,14:30,0.67,1,1,0,45.33,0,19.37,109.59,998.89,17.66,3.24,1.91,0.180393201,0.295600579
6/11/19,14:45,0.92,1,1,0,46.63,0,18.7,83.73,969.85,17.35,2.47,1.49,0.176994937,0.228114226
6/11/19,15:00,1,1,1,0,46.73,0,18.94,107.21,940.02,17.46,1.88,1.23,0.167000401,0.11742741
6/11/19,15:15,0.64,0,1,0,45.86,0,20.9,293.3,890.16,17.95,1.64,1.13,0.187912537,0.123399227
6/11/19,15:30,0.32,0.31,1,0,45.37,0,21.45,354.32,853.63,18.3,2.11,1.42,0.176066,0.087295431
6/11/19,15:45,0.14,0.64,1,0,45.46,0,21.68,356.16,816.78,18.48,2.21,1.47,0.146188934,0.081793206
6/11/19,16:00,0.08,1,1,0,46.25,0,21.51,306.21,779.67,18.42,1.99,1.34,0.152412134,0.061722489
6/11/19,16:15,0.31,1,1,0,46.98,0,21.29,262.86,719.86,18.37,1.89,1.3,0.138532935,0.08620645
6/11/19,16:30,0.27,1,1,0,47.39,0,21.17,247.47,677.43,18.4,2.13,1.44,0.123028669,0.076734935
6/11/19,16:45,0.23,0.99,1,0,47.79,0,21,232.06,635.29,18.37,2.24,1.49,0.119316798,0.061172264
6/11/19,17:00,0.2,0.96,1,0,48.13,0,20.75,216.62,593.42,18.26,2.16,1.45,0.116743599,0.046829481
6/11/19,17:15,0.06,0.55,1,0,48.39,0,20.26,185.91,527.74,18.12,2.05,1.39,0.081320666,0.023995065
6/11/19,17:30,0.02,0.22,1,0,48.5,0,19.88,165.35,482.29,18.03,1.93,1.29,0.080778001,0.035351693
6/11/19,17:45,0.01,0.05,1,0,48.54,0,19.47,145.9,437.73,17.96,2.04,1.34,0.104615332,0.031167717
6/11/19,18:00,0.01,0.01,1,0,48.63,0,19.06,127.42,393.96,17.85,2.23,1.44,0.070760933,0.017699085
6/11/19,18:15,0,0.1,1,0,48.88,0,18.43,83.39,326.88,17.62,2.55,1.63,0.065813066,0.014950921
6/11/19,18:30,0.06,0.04,1,0,49.05,0,18.01,71.08,281.52,17.43,3.14,1.85,0.073540667,0.006139329
6/11/19,18:45,0.1,0.01,1,0,49.27,0,17.62,61.84,237.58,17.24,3.43,1.83,0.058862533,0.003118707
6/11/19,19:00,0.12,0.01,1,0,49.76,0,17.16,55.29,194.88,16.98,3.67,1.77,0.077442,0.006189347
6/11/19,19:15,0,0,0.58,0,50.74,0,16.4,40.66,130.97,16.59,3.89,1.74,0.063900001,0.005471062
6/11/19,19:30,0,0,0.58,0,51.83,0,15.9,40.66,130.97,16.22,4.26,1.73,0.064795599,0.002881998
6/11/19,19:45,0,0.03,1,0,53.13,0,15.18,7.28,39.09,15.78,4.8,1.83,0.063302665,0
6/11/19,20:00,0,0.03,1,0,54.48,0,14.65,7.28,39.09,15.36,4.9,1.78,0.089665333,0
6/11/19,20:15,0.01,0.38,1,0,56.06,0,13.97,0,0,14.89,4.64,1.76,0.085980934,0
6/11/19,20:30,0.01,0.38,1,0,57.9,0,13.3,0,0,14.37,4.32,1.83,0.062290401,0
6/11/19,20:45,0.01,0.38,1,0,59.71,0,12.62,0,0,13.88,4.11,1.94,0.066778001,0
6/11/19,21:00,0.01,0.38,1,0,60.66,0,11.8,0,0,13.63,4.02,2.02,0.076324667,0
6/11/19,21:15,0.01,1,1,0,60.76,0,11.34,0,0,13.66,3.95,2,0.064601067,0
6/11/19,21:30,0.01,1,1,0,61.29,0,10.99,0,0,13.58,3.93,2.01,0.063465868,0
6/11/19,21:45,0.01,1,1,0,62.16,0,10.8,0,0,13.43,3.95,2.05,0.066472933,0
6/11/19,22:00,0.01,1,1,0,63.86,0,10.59,0,0,13.07,3.88,1.9,0.0706484,0
6/11/19,22:15,0.03,1,0.35,0,64.18,0,10.59,0,0,13.07,3.72,1.55,0.088632,0
6/11/19,22:30,0.03,1,0.35,0,64.37,0,10.5,0,0,13.08,3.35,1.05,0.061584001,0
6/11/19,22:45,0.03,1,0.35,0,65.1,0,10.38,0,0,12.98,2.95,0.61,0.062987733,0
6/11/19,23:00,0.03,1,0.35,0,66.86,0,10.27,0,0,12.74,2.7,0.59,0.086559734,0
6/11/19,23:15,0.8,1,0.01,0,68.63,0,10.34,0,0,12.51,2.61,0.84,0.061290666,0
6/11/19,23:30,0.8,1,0.01,0,69.96,0,10.33,0,0,12.37,2.5,1.12,0.06238,0
6/11/19,23:45,0.8,1,0.01,0,71.32,0,10.31,0,0,12.25,2.3,1.27,0.060741999,0
6/12/19,0:00,0.8,1,0.01,0,75.07,0,10.4,0,0,11.81,2.62,1.22,0.062286266,0
6/12/19,0:15,0.26,0.95,0,0,75.01,0,9.98,0,0,11.92,2.76,1.14,0.064845467,0
6/12/19,0:30,0.15,0.98,0,0,75.12,0,9.76,0,0,11.98,2.48,1.08,0.060512399,0
6/12/19,0:45,0.1,1,0,0,75.61,0,9.61,0,0,11.98,1.92,0.93,0.061284669,0
6/12/19,1:00,0.1,1,0,0,76.17,0,9.49,0,0,12,1.63,0.74,0.061317331,0
6/12/19,1:15,1,1,0,0,77,0,9.68,0,0,11.91,2.16,1.02,0.085537999,0
6/12/19,1:30,1,1,0,0.01,83.68,0,10.03,0,0,11.19,2.79,1.34,0.073744133,0
6/12/19,1:45,1,1,0,0.08,91.45,0,10.02,0,0,10.52,2.5,1.1,0.062822667,0
6/12/19,2:00,1,1,0,0.19,97.5,0,10.27,0,0,10.02,1.57,0.7,0.060574,0
6/12/19,2:15,1,1,0,0.3,98.97,0,10.24,0,0,9.96,0.61,0.72,0.081793599,0
6/12/19,2:30,1,1,0,0.3,99.76,0,10.22,0,0,9.95,0.52,0.75,0.076107334,0
6/12/19,2:45,1,1,0,0.29,99.98,0,10.1,0,0,9.98,1.28,0.69,0.061179333,0
6/12/19,3:00,1,1,0,0.27,100,0,9.75,0,0,10.15,1.63,0.43,0.063365333,0
6/12/19,3:15,1,1,0,0.3,99.86,0,10.06,0,0,10.31,1.63,0.58,0.097359599,0
6/12/19,3:30,1,1,0,0.3,99.35,0,10.59,0,0,10.38,1.42,1.23,0.067176399,0
6/12/19,3:45,1,1,0,0.33,99.36,0,10.89,0,0,10.72,2.1,1.5,0.071411599,0.002908207
6/12/19,4:00,1,1,0,0.32,99.38,0,11.1,0,0,10.95,3.43,1.71,0.066300268,0.003230234
6/12/19,4:15,1,1,0,0.28,99.08,0,11.56,0.79,81.2,11.34,4.31,1.77,0.117141333,0.002127147
6/12/19,4:30,1,1,0,0.25,99.14,0,11.75,0.79,81.2,11.5,5.01,1.74,0.10778,0.001491835
6/12/19,4:45,1,1,0,0.37,99.21,0,11.95,1.45,125.16,11.69,5.68,2.04,0.095993734,0.001955541
6/12/19,5:00,1,1,0.01,0.37,99.17,0,12.09,2.67,207.59,11.8,5.69,2.07,0.101919735,0.00369267
6/12/19,5:15,1,1,0.04,0.34,99.21,0,12.15,3.08,273.23,11.87,4.88,1.96,0.141611336,0.011914681
6/12/19,5:30,1,1,0.04,0.4,99.35,0,12.19,3.08,273.23,11.91,4.67,1.94,0.140868001,0.009008204
6/12/19,5:45,1,1,0.05,0.48,99.56,0,12.25,5.18,373.36,11.94,4.76,1.74,0.182002001,0.009119475
6/12/19,6:00,1,1,0.05,0.38,99.2,0,12.3,5.18,373.36,12.03,6.06,2.37,0.144514667,0.023121966
6/12/19,6:15,0.84,0.05,0.01,0.22,98.39,0,12.91,85.89,473.95,12.39,6.93,2.95,0.180322662,0.051494859
6/12/19,6:30,0.84,0.05,0.01,0.12,98.04,0,13.15,85.89,473.95,12.59,6.68,2.92,0.176941069,0.027060026
6/12/19,6:45,1,0.77,0,0.07,97.93,0,12.96,31.29,584.61,12.59,5.76,2.57,0.191289605,0.029748483
6/12/19,7:00,1,0.89,0,0.04,98.08,0,13.1,39.35,605.83,12.67,5.02,2.3,0.183681994,0.037225379
6/12/19,7:15,1,1,0.07,0.07,98.28,0,13.11,28.34,669.68,12.69,4.52,2.14,0.181330265,0.021323745
6/12/19,7:30,1,1,0.7,0.13,98.38,0,13.03,21.81,711.81,12.65,5.03,2.27,0.186100934,0.042035668
6/12/19,7:45,1,1,1,0.17,97.88,0,12.93,21.47,752.09,12.61,6.16,2.7,0.188806666,0.00979294
6/12/19,8:00,1,1,1,0.15,97.54,0,12.92,26.53,790.75,12.58,5.5,2.38,0.182814134,0.032696761
6/12/19,8:15,1,1,1,0.14,98,0,12.97,26.66,847.06,12.57,3.77,1.63,0.183719197,0.114882706
6/12/19,8:30,1,1,1,0.27,99.02,0,12.97,19.81,883.14,12.52,3.13,1.34,0.169315597,0.215355706
6/12/19,8:45,1,1,1,0.47,99.7,0,13.01,21.97,917.06,12.48,2.44,0.9,0.208052671,0.217530364
6/12/19,9:00,1,1,1,0.37,99.6,0,13.18,32,949.09,12.55,1.68,0.67,0.164232002,0.109216978
6/12/19,9:15,0.5,1,1,0.18,98.31,0,14.33,159.1,994.03,12.95,2.12,1.01,0.172909997,0.113627412
6/12/19,9:30,0.84,1,1,0.07,98.06,0,14.23,78.04,1021.59,12.98,1.08,0.52,0.205310267,0.213410411
6/12/19,9:45,1,1,1,0.1,97.97,0,13.74,34.49,1046.84,12.92,1.52,0.71,0.182975998,0.109242235
6/12/19,10:00,1,1,1,0.12,98.27,0,13.49,23.79,1070.06,12.82,1.48,0.64,0.181098264,0.052169696
6/12/19,10:15,1,1,1,0.1,98.06,0,13.38,21.13,1100.56,12.82,1.83,0.71,0.211390269,0.030938669
6/12/19,10:30,1,1,1,0.06,96.86,0,13.31,25.65,1117.73,12.87,3.31,1.41,0.189037332,0.017527185
6/12/19,10:45,0.97,1,1,0.01,94.59,0,13.64,78.53,1132.58,13.05,3.29,1.44,0.180182002,0.176703474
6/12/19,11:00,0.91,1,1,0,90.61,0,15.11,173.73,1145.4,13.71,2.09,0.86,0.179618673,0.181592543
6/12/19,11:15,0.01,0.03,1,0,80.87,0,20.96,732.56,1159.39,15.28,1.12,0.43,0.192689334,0.330055748
6/12/19,11:30,0.02,0.07,1,0,73.86,0,21.77,700.86,1165,16.26,1.32,0.74,0.179471602,0.479227783
6/12/19,11:45,0.14,0.06,0.65,0.01,71.82,0,21.68,679.82,1168.44,16.68,1.48,0.94,0.204215999,0.514028515
6/12/19,12:00,0.35,0,0,0.03,71.12,0,21.72,668.09,1169.99,17.11,2.08,1.28,0.184382667,0.527852916
6/12/19,12:15,1,0.01,0.04,0.13,78.15,0,17.33,27.58,1166.52,16,6.2,3.1,0.168633067,0.538338846
6/12/19,12:30,1,0,0.01,0.04,82.25,0,16.2,112.73,1160.18,14.94,6.7,3.23,0.195180659,0.254473298
6/12/19,12:45,0.88,0,0,0.01,75.74,0,17.67,255.78,1151.98,15.88,5.53,2.83,0.187906533,0.205111359
6/12/19,13:00,0.66,0,0,0.02,69.76,0,20.05,449.49,1142.16,17.12,5.35,2.8,0.194785867,0.53586815
6/12/19,13:15,0.02,0,0,0,62.7,0,22.03,830.6,1121.45,18.02,4.82,2.61,0.183689336,0.234386328
6/12/19,13:30,0.02,0,0,0.01,58.05,0,22.7,824.84,1103.6,18.63,4.56,2.59,0.182844663,0.535930573
6/12/19,13:45,0.13,0,0,0.03,57.71,0,23.14,749.1,1084.32,19.23,4.57,2.58,0.190771337,0.533918583
6/12/19,14:00,0.34,0,0,0.02,56.71,0,22.74,612.14,1063.79,19.38,5.66,3.08,0.182774002,0.366757164
6/12/19,14:15,0.01,0.01,0.02,0.01,50.05,0,23.37,755.37,1027.26,19.82,6.32,3.41,0.159783338,0.533067941
6/12/19,14:30,0.25,0.01,0.01,0.04,53.85,0,22.32,595.69,999.11,19.17,8.53,4.3,0.177546001,0.529645473
6/12/19,14:45,0.31,0,0,0.04,70.21,0,19.45,537.7,970.06,16.25,8.35,3.81,0.182941335,0.525512793
6/12/19,15:00,0.21,0,0,0,65.22,0,20.15,568.68,940.23,16.81,5.95,2.86,0.174433337,0.221916734
6/12/19,15:15,1,0,0,0,66.38,0,17.94,102.59,890.37,16.3,5.77,2.84,0.162367199,0.230754939
6/12/19,15:30,1,0,0,0,61.42,0,17.68,128.46,853.84,16.42,7.25,3.5,0.147127868,0.518997119
6/12/19,15:45,0.69,0.02,0,0,54.44,0,18.96,267.89,817,17.33,7.5,3.71,0.182917333,0.513572901
6/12/19,16:00,0.1,0.06,0,0.01,52.55,0,21.55,506.67,779.9,18.67,6.24,3.18,0.179001335,0.514891992
6/12/19,16:15,1,0.06,0.03,0.03,62.25,0,18.57,52.26,720.11,17.32,6.48,3.3,0.115212133,0.452460303
6/12/19,16:30,0.32,0.02,0.01,0.01,69,0,18.8,319.88,677.69,16.53,5.82,2.82,0.137347997,0.427777665
6/12/19,16:45,0.17,0.35,0,0.02,66.15,0,19.95,374,635.57,17.1,4.39,2.19,0.096169467,0.349633524
6/12/19,17:00,0.47,1,0,0.02,64.2,0,19.54,241.31,593.72,17.11,3.74,1.91,0.120548934,0.305113581
6/12/19,17:15,1,1,0.03,0.02,62.94,0,17.82,44.6,528.08,16.88,5.48,2.78,0.082540665,0.269235362
6/12/19,17:30,0.34,0.32,0.01,0,59.56,0,18.23,203.33,482.66,17,5.81,2.92,0.105651735,0.062685141
6/12/19,17:45,0.06,0.01,0,0.01,56.92,0,18.83,254.49,438.13,17.29,5.47,2.79,0.075599333,0.183252159
6/12/19,18:00,0.09,0.03,0,0.01,58.79,0,18.5,211.53,394.39,17.19,5.7,2.79,0.070977201,0.131670143
6/12/19,18:15,1,0.01,0.03,0.03,62.56,0,17.29,22.84,327.36,16.66,5.36,2.62,0.070677335,0.094857186
6/12/19,18:30,1,0,0.01,0.02,65.24,0,16.68,18.7,282.04,16.22,5.12,2.51,0.089976666,0.063255997
6/12/19,18:45,1,0,0,0.03,67.08,0,16.27,12.11,238.14,15.93,5.74,2.76,0.057672666,0.044352173
6/12/19,19:00,1,0,0,0.02,71.55,0,15.69,3.38,195.48,15.37,5,2.47,0.062639332,0.033817905
6/12/19,19:15,0.04,0.01,0.02,0.02,73.27,0,15.06,46.74,131.64,15.07,5.49,2.52,0.063780666,0.022404906
6/12/19,19:30,0.04,0.01,0.02,0.04,76.11,0,14.74,46.74,131.64,14.76,6.04,2.8,0.090434002,0.008573451
6/12/19,19:45,0.03,0,0,0.01,81.05,0,13.64,6.37,39.85,14.07,5.28,2.38,0.064248399,0.002207499
6/12/19,20:00,0.03,0,0,0.01,82.91,0,13.05,6.37,39.85,13.78,5.49,2.08,0.066816267,0.000022008
6/12/19,20:15,0.04,0,0.02,0.01,84.77,0,12.34,0,0,13.36,5.77,1.91,0.068346534,0
6/12/19,20:30,0.04,0,0.02,0.01,86.95,0,11.65,0,0,12.8,6.38,1.86,0.086626665,0
6/12/19,20:45,0.04,0,0.02,0.02,88.48,0,11.17,0,0,12.38,6.97,1.86,0.065690666,0
6/12/19,21:00,0.04,0,0.02,0.01,89.52,0,10.77,0,0,12.04,7.19,1.84,0.068424667,0
